Lower,Upper,Obs
0.07737479,0.2876225,0.17066924
0.2313907,0.6777396,0.48614874
-0.0017779879,0.095559835,0.005171795
1.0481395,1.781198,1.386041
-0.0033248737,0.09127471,0.015515385
1.0662289,1.7293837,1.2102001
1.2520596,2.0699573,1.5411949
1.5062743,2.4540699,1.5463667
0.6592863,1.2117217,0.7757693
0.91116065,1.4940869,1.0498744
0.40915784,1.0634648,1.2464026
0.021011813,0.1706796,0.07240513
2.7282488,3.7129269,3.3461514
0.03009998,0.2577554,0.13446668
0.69996065,1.1887968,0.97746927
0.37129986,0.9005419,0.5533821
1.2607493,2.1209133,1.5618821
0.35166264,1.0861788,1.0912488
0.036326103,0.18966459,0.28444874
0.77781796,1.3309484,1.1584821
0.32504746,1.5098876,0.7550821
0.7459297,1.3937472,0.70336413
-0.0033539347,0.0869382,0.01034359
0.37318674,1.2267481,1.1688257
0.16815712,0.5685661,0.35685387
0.0015518889,0.11313778,0.005171795
0.907252,1.4667922,1.2515744
-0.0004887432,0.12499818,0.025858976
1.6422993,2.5918343,2.3428233
1.0872939,1.7300445,1.3446667
0.015513722,0.22742611,0.051717952
0.25568599,0.7127874,0.3051359
1.2207178,1.8340622,1.5773975
0.12684947,0.3794337,0.28962052
0.56780595,1.1667742,0.89472055
0.01427814,0.19530769,0.025858976
1.041166,1.7755544,1.3808693
0.09200203,0.28843665,0.19135642
0.051359713,0.38516188,0.3103077
0.88893753,1.428812,1.0085001
0.030314146,0.20374906,0.103435904
0.00795991,0.14912516,0.06723334
1.1375432,1.8757902,1.7066923
0.053200208,0.21213773,0.17584103
0.31419244,0.991241,0.8171436
1.2862102,3.0426388,2.1411233
1.2877285,1.9838321,1.2619181
0.038914993,0.18861082,0.056889746
0.63849664,1.0828202,0.7240513
0.53568196,1.8456024,0.8636898
0.6567869,1.5251992,1.4532745
3.3606427,4.683218,4.6028976
0.9494613,1.6847565,1.3912129
0.56561935,1.5083894,1.1481385
1.0012563,1.7697732,1.3601822
2.7599611,4.4839354,1.9135642
0.018964252,0.23214087,0.015515385
0.6026653,1.077494,0.9516103
1.1787059,2.4971635,2.2135284
1.9598556,2.8867555,2.0376873
0.009010728,0.14889118,0.03103077
0.017648207,0.23775297,0.04137436
0.005632907,0.1585519,0.06723334
1.0124528,1.6167942,0.9722975
3.6100917,4.855227,3.9667668
0.37916422,0.7657213,0.48097694
1.3087506,2.0744224,1.2981206
0.7406559,1.2635924,0.71370775
0.086018234,0.5249803,0.40340003
0.2390946,1.3171618,1.0809052
0.048710145,0.18653384,0.17066924
0.13060464,0.5645753,0.36202565
0.023825226,0.14170167,0.046546157
0.014495347,0.15504575,0.051717952
0.7147457,1.094295,0.832659
1.3272855,2.0175664,1.5515386
3.0289433,4.188973,3.9771104
0.72788674,1.2798386,0.78611284
0.661125,1.3407879,0.8895488
0.6466967,1.1924127,0.82231545
1.8258265,2.680694,1.892877
0.5663962,0.9122344,0.82748723
1.4721452,2.3700483,1.4998206
-0.003940087,0.07877791,0.015515385
1.4050996,2.327309,1.7584103
0.1292207,0.51433456,0.37754104
0.6977063,1.1888357,1.1739975
0.034419917,0.23990385,0.11895129
0.05026584,0.27578443,0.19652821
0.021634085,0.20921434,0.108607695
0.24510436,0.77061343,0.9826411
0.8950484,1.5388807,1.2050283
2.2160408,3.1733963,2.4048848
1.3800465,2.2096999,1.8515027
1.2493979,2.2970836,1.7635821
0.052604754,0.31775334,0.29479232
3.645652,4.9999895,4.266731
0.21653466,0.5276129,0.2223872
0.26084313,1.5295701,1.8359872
0.21911548,0.56555605,0.5533821
0.04340918,0.22896908,0.24824616
0.34965634,0.72580385,0.48614874
0.67793816,1.184516,0.81197184
-0.0019182675,0.15203509,0.07757693
0.9539215,1.5564623,1.2567462
1.0767119,1.7526685,1.2464026
0.28368783,0.5770093,0.4240872
0.8252055,1.5241504,1.086077
0.0015476979,0.15247703,0.04137436
0.18706003,0.54767585,0.27410513
2.3211243,3.3896596,2.725536
0.09679195,0.3481791,0.22755899
0.28896606,1.416274,0.97746927
0.453481,0.80944943,0.5223513
0.32327172,0.845355,0.9309231
0.06806195,0.37751102,0.4189154
0.22523887,0.5221286,0.26893336
0.30027395,0.6903539,0.28962052
0.00972664,0.10650012,0.036202565
0.1884429,1.2953345,0.18618463
1.0590631,1.7101951,1.463618
1.0548078,1.8291476,1.1584821
0.7616029,1.3341664,1.086077
2.6153905,3.706181,2.8289719
0.17530255,0.60032994,0.29996413
0.90841234,1.6480601,1.1015923
0.521717,0.91621757,0.656818
2.0793567,2.8529742,2.529008
0.09954775,0.58050704,0.38271284
0.453228,0.9049167,0.69819236
0.5456443,1.0453937,0.7499103
0.2531566,0.61443114,0.26376155
1.1858164,1.8728485,1.4325873
0.4974516,1.0252122,0.79645646
0.8504547,1.4928778,0.9464385
1.7884434,2.5500138,2.146295
0.6812482,1.1875026,1.0291872
1.506077,2.3419955,1.9342514
0.04767423,0.29558158,0.17066924
0.77772295,1.2277019,1.1739975
0.0013374798,0.20917489,0.108607695
0.6121609,1.1161008,0.9878129
0.19268872,0.5552807,0.13446668
1.8904579,2.9693923,2.296277
0.15753642,0.51515913,0.5275231
0.5695704,1.0386559,0.7240513
0.43598416,1.1034629,0.78094107
0.3870786,0.84892577,0.5585539
0.34840629,0.8601568,0.37236926
1.5594637,2.9142346,2.725536
0.96441185,1.495606,1.1274513
0.010435145,0.15935329,0.015515385
1.3748156,2.1772583,1.7532386
0.24114463,0.5525029,0.43960258
2.5961924,3.6273065,3.2530591
0.035322465,0.25108457,0.3258231
0.0263877,0.43019116,0.11895129
0.30406785,0.6584963,0.37236926
0.010785397,0.18257962,0.005171795
0.76816523,1.5336653,1.4170718
0.3280792,0.8628285,0.50683594
0.71373767,1.2126002,0.9412667
0.8752011,1.4597138,1.0964205
0.6788178,1.1969105,0.87920517
0.39145637,1.1480958,0.9826411
0.3891045,0.77052784,0.6930205
0.078693606,0.33101404,0.17584103
0.30444568,0.86037135,1.2050283
1.0378602,1.8082478,1.4067283
0.32166,0.69530064,0.43960258
1.2338613,2.0833483,1.6808335
0.47061098,0.84391147,0.39822823
0.74612707,1.2288002,1.0291872
0.7792767,1.4035734,0.858518
0.0038842224,0.13502124,0.04137436
1.0782715,1.8446978,1.2257154
-0.0006019287,0.0971148,0.01034359
0.3672282,1.0820993,0.89472055
2.0564525,3.0896728,2.7048488
0.638337,1.1369878,0.80680007
0.00019526482,0.108293,0.01034359
0.001448229,0.10036707,0.051717952
0.006355852,0.13459167,0.015515385
0.04821525,0.28243595,0.18101282
0.02859983,0.23473914,0.093092315
-0.011166751,0.09000769,0.02068718
0.42397067,0.7915944,0.5275231
0.693413,1.1657872,0.6671616
0.33809146,0.6621966,0.47580516
-0.00044105947,0.11790693,0.01034359
1.1005757,1.875648,1.2722616
0.4838565,0.95281744,0.56372565
-0.0016837381,0.14685634,0.07240513
0.015748188,0.21268418,0.11377949
1.0845829,1.9036984,1.4946488
0.90981734,1.5954229,1.0291872
0.26360238,0.5580412,0.47580516
1.5711439,2.614387,2.0014846
0.0060485005,0.17801669,0.015515385
0.9314467,1.6853985,1.2308873
0.03447565,0.23298146,0.16032565
1.75116,3.58085,3.206513
0.9103958,1.6567727,1.2205436
0.013672713,0.21209706,0.103435904
1.8821309,2.8408337,2.3117924
0.46248466,0.87960106,0.6413026
0.09664284,0.31980675,0.3258231
0.016482126,0.22277455,0.02068718
0.009034656,0.19024158,0.03103077
0.11094718,0.66101444,0.47580516
0.33387482,0.6465937,0.5533821
0.9303759,1.537197,1.3084642
0.4448416,3.2867115,1.3446667
0.07599568,0.37843916,0.06206154
0.8738683,1.5162439,1.1171077
1.0070736,1.5873218,0.97746927
1.5034442,2.8523748,2.4928052
0.09939104,0.48756692,0.5688975
0.616833,1.0484287,0.86886156
0.48179817,1.4355601,1.6601462
2.8457158,4.066925,3.3151207
0.32009792,0.6956601,0.4189154
0.19965973,0.45363802,0.23273078
0.011165988,0.108670294,0.056889746
0.76138127,1.2875756,0.8430026
0.22772853,0.55592525,0.40340003
0.0036552474,0.1208674,0.01034359
0.23778892,0.57292783,0.38271284
0.5624831,1.2337887,1.0964205
1.7041123,2.7116814,2.2135284
2.3250625,3.2743459,2.7824259
0.4859662,0.9336561,0.5016641
1.2115785,1.950137,1.8359872
0.4719962,0.8822428,0.60510004
0.05917731,0.25074288,0.37236926
0.018947547,0.22750862,0.15515386
1.6164143,2.5295496,1.9239078
1.8357751,3.017207,2.647959
1.2985877,2.153452,1.4584463
0.016015962,0.2915971,0.04137436
1.2055763,1.8584262,1.5515386
1.5216112,2.2455559,1.9290795
0.0064581856,0.16019323,0.02068718
0.8328528,1.3986249,0.99298465
0.8844772,1.9018152,1.386041
0.6608371,1.4238161,0.9722975
0.31342518,0.6724653,0.5120077
0.9101576,1.5512487,1.2412308
0.8943921,1.6850243,1.060218
1.6312512,2.554001,1.9290795
0.38649082,0.77144575,0.46028978
0.089553736,0.35171267,0.23273078
0.47108883,0.84986925,0.5171795
0.01151935,0.21053542,0.015515385
0.47845623,1.1679304,1.0188437
1.0898862,1.841925,1.3705257
0.25517693,0.54694384,0.27927694
1.1388566,3.272205,2.8806899
0.6099802,1.0744135,0.6413026
0.13240172,0.47364753,0.23790258
0.020651447,0.24316831,0.07757693
0.70340556,1.21177,0.7912847
0.0061430894,0.14424032,0.13963847
0.011396859,0.15924954,0.015515385
0.004938498,0.13487,0.036202565
0.9266089,1.5910269,1.3601822
0.20754816,0.5558022,0.3206513
1.1472051,1.8811983,1.3963847
0.93977654,1.5013934,1.1791693
0.56194186,1.1135283,0.7654257
0.012753651,0.13712955,0.056889746
1.0094771,1.6733482,1.2153718
1.3251748,2.474992,2.0790617
0.8135145,1.3745787,1.1791693
0.84039587,1.553803,0.9619539
0.037647355,0.33123776,0.15515386
0.8031379,1.2830544,0.9826411
0.030429263,0.32188368,0.14481026
0.30389383,0.84102434,0.7188795
0.9633099,1.6143938,1.6032565
2.5787015,3.727925,2.394541
0.90601766,1.9588463,1.9135642
0.19950418,0.4781773,0.14481026
1.1836686,1.8813909,1.8204719
0.034779012,0.20880997,0.08792052
1.8782587,2.7246008,2.2600744
0.52302396,0.9847845,0.69819236
0.17951076,0.44158232,0.25858974
-0.0005868785,0.096310824,0.015515385
0.0025339536,0.15841168,0.025858976
1.7068332,3.6595805,3.3978693
0.08307813,0.29685992,0.16549744
1.4998523,2.2469556,1.6498027
-0.0064377226,0.110290736,0.015515385
0.0112490095,0.18656163,0.12412308
0.1860728,0.62813383,0.37236926
2.4013278,3.501632,2.9479232
2.18986,3.1622221,2.6221
1.3139422,2.5051417,2.1980128
0.6036184,1.0743494,0.72922313
1.92062,2.9188895,2.0790617
0.3084097,0.800892,0.6516462
0.1233176,0.35364658,0.20687181
0.8597086,1.4973558,0.8895488
0.28843272,0.7437469,0.4085718
0.18110293,0.57791495,0.5171795
3.6108792,4.840296,4.4322286
0.52687514,0.9971585,0.7447385
0.6739858,1.13284,0.9412667
0.016957019,0.18701743,0.04137436
1.2674838,2.34443,1.5256796
0.8517238,1.374353,0.82231545
0.98151964,1.7698901,1.463618
1.3368762,3.643681,3.4754462
0.18712188,0.5509635,0.26893336
0.06474901,0.32947224,0.20170002
0.525174,1.2333703,1.1326231
1.0079489,1.6861005,1.2360591
0.0031092279,0.15000895,0.07240513
0.0139477365,0.19647132,0.07757693
0.775778,1.6395874,1.1688257
0.569367,1.7488801,0.8636898
0.03446063,0.35595953,0.06723334
2.3263009,3.39773,2.5445232
2.3319743,3.6274774,3.2840898
0.9671778,1.6727465,1.3756975
0.59045374,1.0095378,0.6413026
0.31226978,0.64967686,0.5223513
1.3764042,2.967965,2.5083206
0.9831953,1.6191825,1.1791693
0.7426929,1.3530387,1.1688257
0.56520635,2.0232048,1.3343232
0.69408464,1.4185846,0.6930205
0.25245857,0.65720963,0.37236926
-0.0050235763,0.07241672,0.015515385
0.99826163,2.5798779,2.647959
0.9904727,2.0554028,1.2619181
0.7346817,1.4015026,0.9154077
1.4174583,2.3171003,1.9342514
0.015186891,0.23122002,0.02068718
0.08998533,0.3657044,0.14481026
2.2813754,3.2146573,2.7927694
0.07543049,0.5680777,0.16549744
1.1545231,1.9398627,1.3446667
0.055441715,0.30604762,0.14998206
0.073938325,0.4237586,0.3413385
0.8754412,1.5372105,1.4429308
0.40164223,1.1364077,1.0033282
0.6796035,1.1158127,0.78094107
0.75008225,1.5072852,1.0964205
0.56010216,0.9699292,0.7085359
0.039962724,0.38376507,0.08274872
1.6961963,2.735605,2.3117924
0.28501192,0.6135472,0.48097694
0.06643948,0.2922148,0.23790258
0.64889884,1.1140864,0.66198975
1.6009223,2.679749,1.6549745
1.2069336,1.9051491,1.7118642
-0.008084025,0.14557949,0.06723334
1.0352868,1.6816868,1.1429667
0.4653358,0.79911816,0.59992826
0.33198473,0.71792865,0.5275231
0.2778909,0.6395379,0.3206513
0.022702686,0.2344345,0.16032565
0.5117468,0.9708518,0.5844129
0.94727993,1.5619433,1.1481385
0.97342587,1.634838,1.2515744
0.032039907,0.27953082,0.13963847
1.811049,3.8201559,3.609913
1.0496596,1.6705363,1.2464026
0.75520635,1.326784,1.0085001
0.0058302805,0.14240426,0.025858976
1.2884187,2.0071878,1.4325873
0.009400632,0.17403316,0.025858976
0.14112209,0.53585225,0.5275231
0.015360851,0.23129916,0.03103077
0.5035802,0.962299,0.60510004
0.677706,1.2502096,0.85334617
1.226012,2.5376258,2.549695
0.013661381,0.22396103,0.03103077
0.13485129,0.55016977,0.38788465
1.2692038,2.0329194,1.8411591
0.8588529,1.5044577,1.0912488
1.3446558,2.3062491,1.8618462
0.016767863,0.23890953,0.093092315
1.8018409,2.7553375,1.9083924
2.141802,3.1388369,2.7772539
1.675128,2.417687,1.7118642
0.20436686,0.47066545,0.28962052
1.0475181,1.741588,1.463618
1.6456242,2.4495144,1.9135642
1.3373779,2.1098218,1.4843051
0.049052604,0.40294993,0.25341797
1.5829569,2.5604608,2.2600744
0.28171298,0.7164445,0.6206154
0.7133663,1.3225356,0.99298465
0.002932597,0.16191137,0.04137436
0.4649226,1.0022582,0.6516462
0.87767327,1.6771072,1.0085001
0.40695652,0.91073734,0.58958465
0.56887263,1.3637003,0.58958465
1.3824528,2.04101,1.867018
1.1008557,1.7485038,1.4274155
0.16776587,0.6711513,0.429259
0.0040646344,0.16986763,0.093092315
0.01818355,0.14385524,0.08274872
0.5485214,1.1921709,0.9154077
1.4475429,2.1996827,1.742895
0.18075165,1.4666449,1.2981206
0.5195777,1.0572021,0.6206154
0.6723692,1.1979786,0.9981565
0.41768593,2.878255,0.6930205
0.3390165,0.7436287,0.43443078
1.329477,2.259616,2.2807617
0.6443947,1.3071257,0.8481744
0.22269063,0.5853311,0.39305642
1.3426186,2.1603777,1.7480668
0.009471402,0.20062003,0.03103077
1.3000048,2.7322328,2.575554
0.39949873,0.7308408,0.5326949
0.08598406,0.53467435,0.33099487
2.1170502,3.077082,3.3771822
0.011343367,0.16591424,0.02068718
1.666103,2.710447,2.4721181
0.3407628,0.7143066,0.46028978
2.5489933,3.678476,3.4702744
0.693687,1.439159,0.9878129
0.6416785,1.4669428,1.1067642
0.0010058917,0.097584635,0.015515385
0.5575102,1.1673111,1.4222437
0.44320372,0.8925264,0.6516462
0.058812954,0.2851205,0.25858974
0.7236809,1.2411989,0.81197184
1.2868114,2.3658392,1.4325873
0.13623348,0.43343687,0.18101282
0.24876146,0.59412265,0.25341797
1.9379742,3.943989,3.9822822
0.024218613,0.28015298,0.07240513
0.96889913,1.5246893,1.4481026
0.010864265,0.15222761,0.06723334
2.202626,3.3070116,2.730708
0.67901653,1.2602279,0.6516462
1.1275274,2.3592257,1.691177
0.9566807,1.6093845,1.3084642
0.093315974,0.3573346,0.22755899
2.3159115,3.4664292,3.154795
1.1836855,1.9497541,1.6756616
1.6537504,2.7272258,2.5600386
0.78138244,1.2069731,1.0964205
0.04953258,0.31580257,0.3206513
0.9348435,1.5826993,1.0498744
0.91607296,1.5771025,1.1171077
0.049962673,0.22667022,0.103435904
1.1035473,1.9208659,1.4067283
2.8126712,3.9567192,2.8806899
0.036950484,0.2056936,0.20170002
0.013854098,0.17615119,0.046546157
1.1462778,1.7760432,1.0912488
1.9471506,2.7798603,2.47729
0.025998322,0.29762942,0.025858976
0.015522208,0.19826862,0.07757693
0.26000503,0.6256914,0.7343949
0.7842907,1.297321,1.0498744
0.38285378,0.8997191,0.5688975
2.0405006,3.1861112,2.5807257
0.023942795,0.33344284,0.08792052
0.020653404,0.13025299,0.06206154
1.4009581,2.3834727,2.0170002
0.92257327,1.697333,1.339495
0.14211695,0.40417692,0.103435904
0.8962919,1.5314245,0.7602539
0.08846657,0.549437,0.36202565
0.83657503,1.4086617,0.832659
2.797904,4.060288,3.6719744
0.4220942,0.9586961,0.43960258
2.8894334,4.0781455,3.2685745
0.33200216,2.5350864,0.68784875
1.2372148,1.8371592,1.437759
0.17693657,0.46685004,0.35685387
0.14629526,0.39160335,0.3258231
1.0011069,1.7249316,1.0653898
0.7492925,1.6421418,1.4584463
0.2312337,1.2262408,0.4447744
0.6569341,1.2751505,0.7343949
1.9580301,2.8906453,2.4100566
0.664359,1.1104882,0.99298465
1.2656717,2.781637,2.5134923
0.038469248,0.20933428,0.108607695
-0.0039691553,0.08022773,0.005171795
0.24543265,0.73249435,0.3413385
0.0062820762,0.18012026,0.02068718
1.2363278,1.9824643,1.386041
0.4247426,0.98325455,0.7395667
0.13250153,0.68507063,0.50683594
0.26002264,0.7126571,0.61544365
1.552408,2.2003334,1.6084282
0.026561975,0.24178739,0.17584103
-0.007812582,0.109182596,0.015515385
0.9201969,1.5887438,0.90506417
0.61756444,1.0089647,0.6930205
2.2469776,3.6385293,3.1909976
0.0046197474,0.16596913,0.056889746
1.1305296,1.743159,1.4015565
1.6656226,2.5528848,1.8877052
0.049453534,0.23711908,0.28444874
1.6846622,2.4069982,2.1359513
0.019918784,0.25724566,0.046546157
0.83484757,1.4676888,0.9412667
0.6234619,1.5705605,1.0033282
0.9191575,2.0787783,2.0273438
0.6691938,1.0783108,0.9619539
1.3330728,2.1695197,2.0480309
0.46529815,0.84606606,0.68784875
0.88665366,1.7576189,1.4222437
0.30932418,0.96002674,0.5585539
1.1746451,1.9335027,1.8308154
0.04453647,0.17491242,0.12412308
3.3013184,4.680485,4.194326
0.9037513,1.6168847,1.1791693
0.063792616,0.30921462,0.18618463
0.60665435,0.9802033,0.7085359
1.3011334,3.1338718,2.627272
0.84418255,1.2845739,0.9257513
0.80094177,1.355825,0.9671257
1.5725492,2.3645828,2.2549026
0.030669997,0.18519276,0.103435904
0.720411,1.1363963,0.99298465
0.010384217,0.19144389,0.06206154
0.29254034,1.970941,1.9859693
0.0029302426,0.1580824,0.04137436
0.5868392,1.4036702,1.2412308
0.35943517,0.83079857,0.6671616
0.5177006,0.94810295,0.58958465
0.758154,1.3984519,1.2464026
2.614764,3.6620333,2.906549
0.014064599,0.21345024,0.046546157
0.72729063,1.3394915,1.2464026
0.0011946,0.104518354,0.005171795
0.0039132237,0.11966601,0.04137436
0.41132757,1.0021181,0.6102718
2.253468,3.4409752,2.6686463
0.76348335,2.1434932,2.4359155
1.3649797,2.1450644,1.5825694
1.49361,2.404409,1.9756258
1.2183198,2.5876672,2.5186641
0.7976207,1.2457745,1.1326231
0.45270622,0.83839595,0.6361308
0.60016245,1.0247015,0.92057955
0.028536694,0.25646746,0.103435904
0.0022135973,0.109648645,0.015515385
1.0361254,1.6828853,1.313636
1.5528342,2.9759395,2.8289719
0.8613561,1.5077668,1.2205436
1.214797,2.2596505,1.386041
0.5470759,1.844763,0.92057955
0.67727864,1.4908409,1.1533103
0.7140809,1.2855793,1.0447026
0.98097736,1.8648721,1.3032924
1.6583958,2.7523782,2.0738897
2.8891816,4.0869756,3.8478155
0.8817076,1.4870213,0.9826411
0.083112136,0.3478918,0.20687181
1.4231129,3.5431507,2.1152642
0.16893664,0.47425443,0.20170002
0.20907064,1.0913364,0.9257513
1.6959088,2.5169678,2.0480309
0.9099564,1.5636843,1.0447026
0.06673499,0.31285915,0.17584103
1.7092222,3.8397002,3.4547591
1.9987745,2.9822087,2.9375796
0.084561795,0.38848674,0.18101282
0.46721736,1.0074514,0.82748723
0.86287516,1.5925575,1.4532745
0.25854287,0.6613918,0.40340003
0.6623861,1.2169654,0.64647436
0.94390357,1.5483367,1.1584821
1.3438352,2.2951484,2.2083566
0.013572294,0.20316684,0.06723334
0.7423942,1.187465,1.0964205
1.900139,2.8832052,2.0325155
0.24958481,0.52430886,0.31547952
0.25195074,0.6661985,0.43443078
1.2736931,2.1030486,1.5360231
0.020513011,0.21279904,0.04137436
1.8071154,2.7620063,1.8721899
0.26539722,1.1863971,0.9309231
0.012390118,0.13348058,0.08792052
0.009837896,0.26785904,0.18618463
1.0398864,1.8287356,1.1584821
-0.008585364,0.10238612,0.015515385
1.2563989,2.039771,1.4791334
0.35194784,0.66535354,0.41374362
2.4199677,3.3400779,3.1392796
1.0536855,1.6684151,1.5256796
-0.00047149137,0.15462446,0.11377949
0.11056183,0.8966016,0.39822823
2.6963198,3.713197,3.3151207
0.74594855,1.2218939,0.8481744
1.3139896,2.0565448,1.9342514
0.7522003,1.3143631,0.9722975
1.5173072,2.5230417,2.3324797
0.05643625,0.24999428,0.13446668
1.2980511,1.89491,1.5515386
0.29588234,0.67349434,0.35685387
0.4716201,1.4042281,1.1015923
0.0056478456,0.15384856,0.036202565
1.486495,2.3652153,1.7584103
-0.0066999234,0.10732728,0.02068718
3.413084,4.8597445,3.2427156
1.9924248,2.859149,2.3273077
0.22110291,0.58561194,0.38788465
